name	freq
parís	43
charlie	29
hebdo	26
francia	17
dos	12
francés	12
muertos	12
semanario	12
atentado	11
francesa	10
hollande	10
rehenes	10
hoy	9
manifestación	8
françois	7
policía	7
supermercado	7
terrorismo	7
ataque	6
autores	6
marcha	6
matanza	6
plaza	6
presidente	6
rehén	6
república	6
sospechosos	6
tres	6
víctimas	6
personas	5
presuntos	5
toma	5
tras	5
valores	5
alerta	4
anunció	4
capital	4
convocada	4
domingo	4
gmt	4
hechos	4
hermanos	4
hombre	4
hora	4
kouachi	4
local	4
lugar	4
mañana	4
menos	4
miércoles	4
