name	freq
cuba	12
eeuu	10
cubano	7
embajada	7
bandera	6
canciller	6
fin	6
relaciones	6
cubana	5
apertura	4
embargo	4
farc	4
gobierno	4
kerry	4
rodríguez	4
washington	4
después	3
embajadas	3
guantánamo	3
guerrilla	3
intereses	3
isla	3
negociaciones	3
unidos	3
ambos	2
años	2
armado	2
bruno	2
cabo	2
ceremonia	2
colombiano	2
conflicto	2
departamento	2
diplomáticas	2
etapa	2
habana	2
hoy	2
impunidad	2
izado	2
john	2
largo	2
países	2
parte	2
paz	2
primer	2
restablecen	2
restablecimiento	2
sección	2
tras	2
