name	freq
méxico	13
patricia	11
huracán	10
kilómetros	6
hora	5
chapo	4
seguridad	4
alerta	3
capital	3
ciudad	3
fuga	3
hoy	3
indígenas	3
lenguas	3
mexicana	3
narcotraficante	3
oeste	3
país	3
tierra	3
apoyo	2
capo	2
capturar	2
cerca	2
cómplices	2
confirmó	2
congreso	2
depresión	2
desplaza	2
detalles	2
explica	2
fenómeno	2
gabinete	2
gobierno	2
guzmán	2
hacia	2
herido	2
huida	2
humala	2
intensas	2
investigación	2
llegada	2
lluvias	2
máxima	2
mexicano	2
nacional	2
paraguay	2
pasado	2
pierna	2
poderoso	2
precipitada	2
