name	freq
pape	23
françois	11
etatsunis	5
visite	5
américain	4
historique	4
obama	4
onu	4
photos	4
pontife	4
souverain	4
arrivé	3
barack	3
congrès	3
demande	3
devant	3
discours	3
face	3
famille	3
président	3
voyage	3
abordé	2
accueilli	2
album	2
assiettes	2
bellesmères	2
bénéfices	2
chez	2
depuis	2
dimanche	2
diplomate	2
diplomatique	2
diplomatiques	2
enchaîne	2
enjeux	2
fin	2
jusqu	2
malgré	2
mardi	2
mercredi	2
mort	2
nombreux	2
peine	2
peuple	2
rencontre	2
rendez	2
représentants	2
soir	2
sujets	2
telle	2
