name	freq
saudi	30
arabia	23
islamic	20
mosque	18
shiite	18
blast	14
state	14
suicide	14
article	11
bomber	11
full	11
friday	9
authorities	8
oilrich	8
claimed	7
eastern	7
set	7
kingdoms	6
attack	5
first	5
militants	5
responsibility	5
attacks	4
blamed	4
bombing	4
claims	4
dozens	4
groups	4
injuring	4
killing	4
linked	4
previous	4
province	4
strikes	4
behind	3
bloodshed	3
carried	3
claim	3
comment	3
conflict	3
distributed	3
fears	3
immediate	3
major	3
raising	3
region	3
reports	3
statement	3
stateread	3
states	3
