name	freq
paris	198
latest	121
attacks	119
security	64
local	58
times	56
french	55
climate	54
brussels	43
alert	35
hollande	30
police	29
france	28
conference	26
monday	26
state	26
president	25
deadly	23
europe	23
people	23
minister	22
attack	21
heightened	21
belgium	20
islamic	20
syria	20
will	19
fugitive	18
suspect	18
authorities	17
talks	17
found	16
group	16
global	15
new	14
raids	14
says	14
airstrikes	13
belgian	13
fight	13
world	13
cameron	12
gets	12
prime	12
russia	12
said	12
muchanticipated	11
underway	11
country	10
environmental	10
