name	freq
article	35
flight	35
full	35
germany	34
copilot	33
plane	23
french	21
germanwings	21
prosecutor	21
doomed	20
düsseldorf	20
german	18
crashed	16
people	15
said	14
cockpit	13
montabaur	12
crash	11
dive	11
aboardread	10
alpine	10
alps	10
jet	9
medical	9
thursday	9
locked	8
slammed	8
treatments	8
andreas	7
damaged	7
destroy	7
emergency	7
france	7
lubitz	7
mountainside	7
one	7
responders	7
wednesday	7
went	7
black	6
box	6
debris	6
flying	6
killed	6
problems	6
psychological	6
read	6
stunning	6
surveying	6
twist	6
