name	freq
japan	24
south	24
korea	23
korean	22
sex	18
japanese	15
wartime	14
slaves	13
deal	11
world	11
decadeslong	10
women	10
japans	9
war	9
forced	8
brothels	7
dispute	7
militaryrun	7
resolve	7
element	6
foreign	6
impasse	6
monday	6
settlement	6
reach	5
settle	5
slave	5
breakthrough	4
ministers	4
reached	4
relief	4
victims	4
among	3
decades	3
dramatic	3
embassy	3
fund	3
indifference	3
issue	3
many	3
meant	3
met	3
military	3
minister	3
neighbors	3
new	3
outside	3
potentially	3
relations	3
rivals	3
