name	freq
yemen	15
saudi	12
saudiled	11
coalition	10
rebels	9
civilians	8
fighting	8
air	7
attacks	6
yemeni	6
yemens	6
defense	4
fired	4
officials	4
overnight	4
poverty	4
president	4
promoting	4
says	4
terrorism	4
appear	3
border	3
carried	3
chief	3
conflict	3
disproportionate	3
human	3
intercepts	3
nations	3
province	3
rights	3
said	3
taiz	3
united	3
ussupported	3
war	3
abandonment	2
accused	2
accuses	2
amount	2
arabia	2
archrival	2
armed	2
assad	2
bashar	2
bomb	2
capital	2
ceasefire	2
city	2
confines	2
