id	week01	week02	week03	week04	week05	week06	week07	week08	week09	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21	week22	week23	week24	week25	week26	week27	week28	week29	week30	week31	week32	week33	week34	week35	week36	week37	week38	week39	week40	week41	week42	week43	week44	week45	week46	week47	week48	week49	week50	week51	week52
AFG	4	2	0	10	0	4	16	8	0	0	2	8	2	12	9	8	0	6	14	3	4	8	0	4	9	11	19	9	8	23	11	4	8	9	1	0	6	7	84	36	31	16	48	23	27	11	9	18	35	20	48	20
AGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
ALB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	2	0	3	0	1	2	2	0	0
AND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARE	0	0	0	0	2	1	0	2	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	0	3	3	7	2	7	1	2	2	0	2
ARG	0	0	0	7	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	3	2	6	2	3	9	13	6	3	14	13	5	7	14	3	1
ARM	1	0	0	1	0	2	0	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	3	1	2	0	0
ATG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AUS	0	0	0	4	3	4	1	1	1	2	2	0	0	0	3	0	2	0	1	0	1	0	0	0	1	0	0	1	0	1	0	3	1	6	0	0	2	8	8	7	8	9	17	4	12	14	13	14	16	5	5	3
AUT	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	7	14	22	18	2	1	0	0	0	17	1	0	8	4	1	13	4	16	20	3	16	3	2	5	3	3	4	1
AZE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	2	0	0	9	2	1	1	0
BDI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	1	12	13	5	4	4	27	18	9	5
BEL	0	20	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	4	0	2	4	1	6	8	0	0	0	0	7	15	4	0	0	0	1	4	2	2	5	0	10	67	78	7	1	6	6	21
BEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
BFA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	32	15	2	2	0	0	1	0	1	8	6	5	2	4	2
BGD	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	5	1	3	2	0	2	0	3	0	2	0	0	0	0	0	0	0	0	3	0	0	0	1	15	5	1	9	10	3	3	18	13	2	1	0	4	2
BGR	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	3	0	0	0	0	0	0
BHR	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	5	0	1	2	0	2	1	0	0	0	10
BHS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	6	0	0	0	0	0	0	0	0	0	0	0	0
BIH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	4	4	2	9	1	0	3	4	5	1
BLR	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	15	8	0	0	3	0	1	0	0	2	0	0	0
BLZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
BOL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	5	0	10	2	0	0	2	0	0	0	1	0
BRA	0	3	0	0	2	1	0	0	3	0	0	0	0	0	5	6	5	0	2	2	6	0	1	1	1	1	3	2	1	2	0	0	2	0	0	0	2	4	7	7	5	6	11	19	12	3	12	19	5	19	6	1
BRB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0
BTN	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BWA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CAF	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	13	0	4	0	3	4	4	3	19	8	5	11	3	10
CAN	0	0	0	0	0	6	0	0	1	2	0	0	1	0	0	2	1	1	1	0	1	3	0	0	0	1	2	2	0	0	0	0	1	3	0	0	6	18	9	11	20	36	26	17	6	21	13	7	20	10	9	6
CCK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHE	0	3	0	0	0	0	0	1	10	8	23	11	29	0	0	0	0	0	0	0	9	2	0	5	0	0	0	0	0	0	2	4	0	0	0	0	0	4	2	3	7	3	1	2	9	3	0	2	18	16	5	4
CHL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5	5	1	6	2	2	1	5	6	0	3	3	6	2	2	1
CHN	16	6	0	6	6	15	6	10	11	4	7	11	9	8	13	12	4	10	10	10	3	31	10	10	0	14	20	7	10	17	5	14	5	43	3	0	12	30	51	47	55	75	62	66	42	51	32	42	54	61	61	56
CIV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CMR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	1	4	4	3	0	2	0
COD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COG	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	3	6	5	4	0	0	0	2	4	4	1	1
COK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	2	1	0	0	0	0	7	26	13	1	4	7	14	4	4	1	2	6	3	3	7	1
COM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	2	5	5	1	1
CUB	6	1	2	3	0	2	1	2	4	2	0	4	0	21	11	4	0	2	2	0	2	7	0	0	4	2	0	0	0	1	1	10	1	0	0	0	54	50	2	8	3	7	8	6	7	8	9	6	11	18	2	7
CXR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	5	4	3	5	3	4	2	4	0	0	4	1
CZE	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	4	3	5	5	4	0	2	2	2	1	1	2	7	1	0
