name	freq
islamic	35
state	31
iraqi	28
iraq	26
city	25
article	23
full	23
forces	19
tikrit	17
northern	14
military	13
retake	12
baghdad	11
one	10
areas	9
key	9
offensive	9
nimrud	8
archaeological	7
cultural	7
officials	7
operation	7
fighters	6
government	6
militants	6
near	6
reclaim	6
site	6
week	6
americans	5
ancient	5
bells	5
brett	5
church	5
etched	5
forearms	5
former	5
headquarters	5
help	5
hopes	5
jesus	5
keep	5
largescale	5
living	5
makeshift	5
ringingread	5
room	5
serviceman	5
smoky	5
tattoos	5
