name	freq
museum	50
attack	33
article	32
full	32
state	29
tunisia	28
islamic	27
tunis	25
gunmen	23
tourists	22
foreign	19
least	18
killed	15
tunisian	15
tunisias	15
people	14
thursday	12
including	11
renowned	11
wednesday	11
assault	10
fears	10
merciless	10
war	10
cairo	9
country	9
group	9
security	9
terrorism	9
authorities	8
bardo	8
countrys	8
terror	8
two	8
worldviews	8
attacks	7
claimed	7
fire	7
across	6
arab	6
bolstered	6
carried	6
opened	6
prominent	6
reach	6
responsibility	6
said	6
threatened	6
arrested	5
behind	5
