name	freq
palestinian	41
israel	26
palestinians	24
israeli	23
bank	15
holy	15
jerusalem	14
site	14
abbas	13
killed	13
says	13
west	13
attacks	12
police	12
leader	11
bound	10
jerusalems	10
two	10
city	9
israelis	9
latest	9
longer	9
mahmoud	9
old	9
nations	8
president	8
said	8
united	8
world	8
agreements	7
stabbing	7
tensions	7
attack	6
jewish	6
leaders	6
military	6
previous	6
riot	6
sensitive	6
signed	6
wednesday	6
assembly	5
children	5
day	5
developments	5
general	5
settler	5
state	5
suspected	5
troops	5
