name	freq
yemen	12
pakistani	10
attacks	8
militant	8
pakistan	8
saudi	8
attack	7
killed	7
arabia	6
guards	6
campaign	5
officials	5
province	5
separatists	5
airstrikes	4
analysts	4
bail	4
border	4
conflict	4
court	4
decision	4
houthi	4
kill	4
lawmakers	4
leader	4
leading	4
movement	4
mumbai	4
saw	4
setback	4
significant	4
tied	4
accused	3
baluchistan	3
decades	3
india	3
insurgency	3
lakhvi	3
likely	3
neutrality	3
orchestrating	3
pakistans	3
pass	3
people	3
relations	3
release	3
releases	3
resolution	3
said	3
simmered	3
