name	freq
tunisia	8
british	7
attack	6
britons	5
cameron	5
david	5
minister	5
officials	5
prime	5
resort	5
britain	4
confirmed	4
dead	4
full	4
london	4
ministers	4
response	4
said	4
security	4
sent	4
sousse	4
spectrum	3
victims	3
acquitted	2
airport	2
among	2
blog	2
children	2
czechoslovakia	2
deeds	2
heathrow	2
holocaust	2
hong	2
ireland	2
learn	2
may	2
nicholas	2
northern	2
nothing	2
pledges	2
rescued	2
runway	2
shale	2
sinosphere	2
stockbroker	2
syria	2
tunisian	2
wednesday	2
winton	2
world	2
