name	freq
ukraine	23
ukrainian	19
town	18
debaltseve	14
soldiers	14
said	12
retreat	11
forces	8
truce	8
ceasefire	7
cast	6
clearly	6
defeat	6
despite	6
devastating	6
hands	6
light	6
petro	6
poroshenko	6
positive	6
president	6
russia	6
russianbacked	6
separatists	6
sought	6
eastern	5
strategic	5
street	5
army	4
battle	4
battles	4
continues	4
engaging	4
fighting	4
kerry	4
militants	4
pitched	4
report	4
secretary	4
separatist	4
withdraw	4
agreement	3
back	3
bloody	3
bring	3
casualties	3
chaos	3
continued	3
echoes	3
fragile	3
