name	freq
méxico	19
años	5
narco	5
ciudad	4
jalisco	4
michoacán	4
muertos	4
distrito	3
dos	3
federal	3
menos	3
siete	3
violencia	3
acaba	2
afectado	2
alianza	2
aprueba	2
ataque	2
bloquea	2
corazón	2
crimen	2
cuatro	2
democracia	2
electoral	2
guadalajara	2
helicóptero	2
historia	2
inédita	2
jaque	2
justicia	2
mexicanos	2
militar	2
mujer	2
narcotráfico	2
nieto	2
niños	2
ofensiva	2
organizado	2
país	2
partidos	2
peña	2
política	2
políticos	2
pone	2
principales	2
provoca	2
puerto	2
reforma	2
región	2
sume	2
