name	freq
guatemala	18
perez	15
president	11
city	10
presidential	10
run	10
scandal	10
graft	8
judge	8
otto	8
political	8
trial	8
fraud	7
guatemalas	7
days	5
election	5
sunday	5
vote	5
association	4
bribes	4
charging	4
criminal	4
crisis	4
customs	4
expresident	4
face	4
fallen	4
guatemalan	4
just	4
ordered	4
stoked	4
taking	4
three	4
tuesday	4
actor	3
bound	3
candidates	3
charges	3
corruption	3
leading	3
morales	3
orders	3
prolonging	3
race	3
results	3
scandalhit	3
showed	3
stand	3
toppled	3
uncertainty	3
