name	freq
nepal	33
earthquake	25
avalanche	23
everest	22
kathmandu	22
india	21
new	16
saturday	15
quake	14
delhi	13
people	12
struck	12
mount	11
capital	10
deadly	9
said	9
killed	8
killing	8
northern	8
magnitude	7
powerful	7
devastating	6
hundreds	6
kills	6
least	6
reports	6
sent	6
thcentury	6
time	6
toppling	6
tower	6
tremors	6
triggers	6
two	6
army	5
buildings	5
indian	5
pakistan	5
touching	5
aftershock	4
china	4
collapse	4
found	4
foundation	4
governments	4
regain	4
strong	4
worlds	4
year	4
afghan	3
