name	freq
croatia	43
serbia	41
border	28
migrants	23
croatian	13
traffic	13
serbian	12
blockade	11
cargo	11
flow	11
minister	10
across	9
exyugoslav	9
relations	8
said	8
belgrade	7
joint	7
prime	7
tuesday	7
banned	6
lift	6
thursday	6
citizens	5
entering	5
goods	5
hungary	5
imposed	5
republics	5
restrictions	5
row	5
vehicles	5
block	4
crossing	4
deadline	4
dispute	4
foes	4
friday	4
halted	4
measures	4
migrant	4
retaliate	4
retaliation	4
support	4
two	4
war	4
will	4
zagreb	4
back	3
bajakovo	3
balkan	3
