name	freq
ukraine	159
minsk	108
talks	69
said	54
leaders	46
russia	44
germany	36
peace	36
deal	35
france	33
thursday	31
fighting	29
crisis	28
ceasefire	27
russian	27
agreement	25
president	24
kiev	23
wednesday	22
summit	21
ukrainian	20
belarus	19
moscow	19
eastern	18
hope	18
news	18
will	18
conflict	17
end	17
poroshenko	17
source	16
agreed	15
ria	15
separatists	15
hours	14
agency	13
french	12
german	12
glimmer	12
merkel	12
says	12
ukraines	12
belarussian	11
capital	11
putin	11
brussels	10
hollande	10
minister	10
petro	10
spokesman	10
