name	freq
croatia	87
migrants	76
hungary	51
border	45
said	36
serbia	28
police	26
croatian	15
friday	15
european	14
zagreb	14
europe	12
says	12
minister	11
thursday	11
entered	10
fence	10
hungarian	10
thousands	9
union	9
wednesday	9
will	9
hundreds	8
new	8
take	8
migration	7
route	7
saturday	7
tovarnik	7
austria	6
beli	6
crossing	6
flow	6
migrant	6
prime	6
reuters	6
riot	6
western	6
across	5
amid	5
biggest	5
borders	5
budapest	5
close	5
croatias	5
crossings	5
deepening	5
enter	5
flood	5
interior	5
