name	freq
said	98
washington	92
state	82
united	66
states	60
iran	52
nuclear	52
president	49
obama	45
talks	44
islamic	43
syria	41
new	37
house	34
says	31
white	31
kerry	29
march	27
netanyahu	27
thursday	27
will	26
air	23
secretary	23
john	22
barack	21
israeli	21
officials	21
benjamin	20
prime	20
two	20
wednesday	20
china	19
iraq	19
minister	19
russia	19
south	19
allies	18
first	18
government	18
military	18
strikes	18
saturday	17
agreement	16
deal	16
irans	16
leader	16
made	16
tuesday	16
visit	16
york	16
