name	freq
iraq	65
islamic	53
state	49
said	39
syria	29
turkish	26
iraqi	23
strikes	23
troops	23
force	22
united	21
baghdad	20
deployment	20
forces	19
special	19
washington	19
states	18
near	16
new	15
turkey	15
air	14
minister	14
fight	13
operations	13
mosul	12
defense	11
deploying	11
city	10
coalition	10
northern	10
says	10
will	10
allies	9
military	9
president	9
statement	9
tuesday	9
wednesday	9
deployed	8
inside	8
iraqs	8
oil	8
prime	8
conduct	7
foreign	7
group	7
ministry	7
sunday	7
combat	6
friday	6
