name	freq
house	8
speaker	8
brazil	7
lower	6
president	6
rousseff	6
brasilia	5
brazils	5
cunha	5
accepted	4
child	4
congress	4
dilma	4
eduardo	4
escape	4
government	4
home	4
marriage	4
possibility	3
abuse	2
according	2
americas	2
bogota	2
break	2
crisis	2
deepening	2
economy	2
first	2
friday	2
girls	2
husbands	2
impeach	2
impeachment	2
job	2
lack	2
largest	2
latin	2
leader	2
nearly	2
new	2
older	2
opportunities	2
political	2
pregnancies	2
researchers	2
said	2
seek	2
sexual	2
sitting	2
teenage	2
