name	freq
hungary	139
migrants	121
border	108
police	63
hungarian	59
said	57
croatia	52
serbia	45
budapest	28
austria	24
european	22
fence	22
monday	21
new	21
tuesday	21
crisis	20
crossing	20
government	20
refugees	20
wednesday	20
hungarys	19
crackdown	18
frontier	18
says	18
union	17
asylum	16
europe	16
minister	16
across	14
migrant	14
thousands	14
two	14
will	14
flow	13
hundreds	13
main	13
route	13
vienna	13
friday	12
migration	12
serbian	12
shut	12
southern	11
taking	11
controls	10
entered	10
gas	10
tear	10
hands	9
orban	9
