name	freq
pakistan	40
afghanistan	25
earthquake	17
quake	16
least	14
people	13
killing	10
aid	9
relief	9
remote	9
said	9
killed	8
northern	8
officials	8
taliban	8
afghan	7
monday	7
rescuers	7
struck	7
toll	7
tuesday	7
hit	6
kabulislamabad	6
death	5
government	5
kabul	5
kabulpeshawar	5
major	5
massive	5
mountainous	5
help	4
local	4
neighboring	4
northeastern	4
pakistani	4
pakistanis	4
push	4
strong	4
victims	4
agencies	3
ahead	3
area	3
capital	3
climb	3
dead	3
delhi	3
delivering	3
emergency	3
groups	3
hits	3
