name	freq
argentine	14
judge	13
president	13
aires	12
buenos	12
argentina	10
fernandez	9
thursday	9
cover	8
cristina	8
agency	7
bombing	7
death	7
intelligence	6
said	6
spy	6
case	5
center	5
deadly	5
irans	5
prosecutor	5
tried	5
countrys	4
dismissed	4
government	4
involvement	4
mexico	4
pope	4
prosecutors	4
revamp	4
state	4
allegations	3
argentinas	3
bill	3
comes	3
drug	3
francis	3
jewish	3
last	3
new	3
political	3
purported	3
service	3
star	3
throws	3
vatican	3
accused	2
activist	2
allegation	2
alleged	2
