id	week01	week02	week03	week04	week05	week06	week07	week08	week09	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21	week22	week23	week24	week25	week26	week27	week28	week29	week30	week31	week32	week33	week34	week35	week36	week37	week38	week39	week40	week41	week42	week43	week44	week45	week46	week47	week48	week49	week50	week51	week52
AFG	8	15	3	3	3	13	24	15	10	9	22	26	6	16	8	21	19	11	26	4	8	6	8	9	15	23	22	9	8	28	35	16	20	20	8	7	10	18	87	46	38	15	26	11	19	6	9	10	35	10	29	17
AGO	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ALB	0	0	0	0	2	1	0	0	0	0	0	2	0	1	0	2	0	7	4	0	3	0	0	0	3	2	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
AND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARE	0	0	0	1	5	9	4	8	2	3	5	6	2	5	4	3	2	6	4	1	7	0	2	1	4	4	0	1	4	3	2	0	4	1	5	2	3	1	1	7	5	1	2	8	2	1	6	0	0	4	2	4
ARG	1	4	6	5	13	11	6	15	6	12	0	5	3	2	1	8	0	0	1	1	2	4	2	8	4	3	5	0	0	1	6	11	0	3	4	1	2	11	2	1	6	6	17	5	3	8	20	2	7	3	3	1
ARM	0	0	3	1	0	0	1	0	0	0	1	0	0	7	8	18	1	0	1	0	0	0	2	1	4	1	1	1	0	0	0	0	0	0	0	4	0	3	1	0	1	0	0	0	0	0	1	1	1	1	1	0
ATG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AUS	6	8	9	11	22	27	22	21	29	25	25	12	8	15	14	28	22	19	9	10	24	14	13	11	8	9	5	10	11	19	11	5	9	10	6	8	36	7	13	10	10	7	9	6	9	12	21	12	16	15	13	4
AUT	1	3	1	1	1	4	6	9	8	6	5	1	4	0	6	9	4	5	6	1	6	1	12	6	27	53	66	44	6	4	2	4	11	44	57	30	35	12	4	7	8	14	42	7	19	6	9	6	6	9	5	3
