name	freq
kerry	28
israeli	23
palestinian	21
violence	21
palestinians	19
jerusalem	18
israelipalestinian	16
israel	15
state	14
secretary	13
calm	12
john	12
said	12
netanyahu	11
talks	10
visit	10
prime	9
thursday	9
ban	8
berlin	7
end	7
people	7
says	7
steps	7
alaqsa	6
benjamin	6
israelis	6
may	6
minister	6
weeks	6
attacks	5
bloodshed	5
boat	5
compound	5
day	5
east	5
efforts	5
friday	5
kimoon	5
mosque	5
peace	5
secretarygeneral	5
tensions	5
three	5
wednesday	5
will	5
abyss	4
back	4
ease	4
europe	4
