name	freq
china	118
beijing	54
south	39
sea	38
chinese	37
said	32
kerry	23
state	22
chinas	20
will	19
india	17
minister	17
washington	17
disputed	16
modi	16
secretary	15
united	15
leaders	14
may	14
official	13
states	13
indian	12
military	12
ties	12
foreign	11
john	11
prime	11
president	10
aircraft	9
freedom	9
navigation	9
relations	9
senior	9
two	9
economic	8
narendra	8
pentagon	8
asian	7
border	7
department	7
islands	7
jinping	7
korea	7
meet	7
near	7
new	7
philippines	7
premier	7
sending	7
ships	7
