name	freq
hotel	102
mali	80
bamako	70
attack	57
capital	47
said	43
friday	39
luxury	37
gunmen	35
islamist	35
people	31
malis	29
hostages	24
killed	23
forces	18
hostage	18
malian	18
radisson	18
president	17
militants	16
blu	15
dead	15
french	15
security	14
attacked	12
foreigners	12
special	12
stormed	12
least	11
obama	11
qaeda	11
says	11
source	11
state	11
washington	11
building	10
took	10
two	10
americans	9
floor	9
jihadist	9
many	9
paris	9
six	9
among	8
attacks	8
chinese	8
group	8
islamic	8
military	8
