name	freq
malaysia	65
kuala	48
lumpur	48
said	45
najib	30
may	28
migrants	26
sea	25
today	25
minister	24
rohingya	21
back	20
crisis	20
prime	20
boat	17
razak	16
refugees	16
will	16
boats	15
malaysian	15
thailand	15
thousands	15
wan	13
away	12
mdb	12
southeast	12
adrift	11
asian	11
indonesia	11
malaysias	11
rescue	11
boatpeople	10
navy	10
people	10
says	10
stranded	10
thai	10
yesterday	10
azizah	9
opposition	9
development	8
leader	8
nations	8
parti	8
party	8
asia	7
asias	7
calls	7
despite	7
humanitarian	7
