name	freq
kerry	35
israeli	34
jerusalem	28
israel	27
violence	24
state	20
netanyahu	19
palestinian	19
said	18
secretary	17
israelipalestinian	16
john	16
palestinians	16
prime	15
calm	13
minister	12
talks	12
visit	12
holocaust	11
says	11
thursday	11
benjamin	10
berlin	10
muslim	9
steps	8
ban	7
end	7
may	7
rhetoric	7
sunday	7
tensions	7
weeks	7
alaqsa	6
arab	6
attacks	6
israelis	6
leader	6
one	6
wednesday	6
will	6
bloodshed	5
bus	5
citizen	5
compound	5
day	5
ease	5
east	5
efforts	5
holy	5
killed	5
