name	freq
srebrenica	19
croatia	9
serbia	8
war	7
bosniaherzegovina	6
minister	6
prime	6
serbian	6
face	5
serb	5
ago	4
balkan	4
commemoration	4
crimes	4
massacre	4
merkel	4
paramilitary	4
pelted	4
vucic	4
years	4
belgrade	3
bosnia	3
bosnian	3
commander	3
objects	3
saturday	3
vasiljkovic	3
wars	3
zagreb	3
aleksandar	2
also	2
angela	2
anger	2
arrived	2
arrives	2
attacked	2
australia	2
authorities	2
back	2
balkans	2
boiled	2
booed	2
broken	2
captain	2
ceremonies	2
charges	2
countries	2
criminal	2
crisis	2
dragan	2
