name	freq
new	240
york	167
california	150
says	119
washington	113
san	103
shooting	101
bernardino	76
will	68
said	60
latest	59
obama	59
people	59
mass	57
police	54
court	53
state	48
tuesday	46
president	45
one	44
american	43
paris	41
chicago	40
times	40
two	40
year	39
attack	37
federal	37
monday	37
angeles	36
los	36
thursday	36
united	35
friday	34
years	34
last	33
oil	33
states	33
guilty	31
local	31
texas	31
wednesday	31
barack	30
man	30
million	30
dead	29
government	29
group	29
reports	29
climate	27
