name	freq
myanmar	42
police	9
batons	8
ferry	8
missing	8
people	8
protesters	8
said	8
yangon	8
chinese	7
killing	7
student	7
border	6
china	6
protest	6
students	6
hundreds	5
capsized	4
capsizes	4
crowded	4
dozen	4
education	4
four	4
huge	4
least	4
letpadan	4
myanmars	4
new	4
northwestern	4
others	4
slammed	4
waves	4
bomb	3
charge	3
charged	3
doubledecker	3
dropped	3
government	3
killed	3
law	3
official	3
officials	3
protesting	3
pulled	3
saturdayrescuers	3
trucks	3
tuesday	3
academic	2
accusations	2
air	2
