name	freq
brussels	25
police	17
attacks	16
belgium	15
arrested	13
new	13
belgian	10
threat	10
years	9
plot	8
suspected	8
two	8
extremist	6
holidays	6
munich	6
people	6
planning	6
arrest	5
due	5
eve	5
federal	5
probe	5
attack	4
cancels	4
fireworks	4
investigation	4
orgy	4
paris	4
plots	4
prosecutors	4
said	4
suspect	4
suspicion	4
violence	4
wage	4
alleged	3
amid	3
canceled	3
celebrations	3
credbile	3
display	3
evacuate	3
fears	3
holiday	3
isis	3
jihadist	3
mayor	3
office	3
officials	3
plotting	3
