name	freq
woman	22
death	21
row	18
georgia	16
executed	12
execution	12
georgias	12
atlanta	11
gissendaner	7
renee	7
state	7
latest	6
female	5
appeals	4
bank	4
court	4
denies	4
lone	4
new	4
stay	4
supreme	4
clemency	3
dead	3
executes	3
inmate	3
pronounced	3
small	3
wednesday	3
appeal	2
application	2
barroom	2
board	2
children	2
convicted	2
denied	2
despite	2
died	2
events	2
federal	2
francis	2
gunfire	2
hearing	2
husbands	2
inmatekelly	2
inside	2
lifekelly	2
local	2
managers	2
mgeorgia	2
monday	2
