name	freq
greece	28
bailout	15
financial	13
greek	12
eurozone	10
tsipras	10
austerity	9
proposals	9
alexis	8
france	8
germany	8
minister	8
overwhelmingly	8
euro	7
prime	7
serious	7
summit	7
voted	7
country	6
europe	6
greeks	6
referendum	6
debt	5
eyes	5
reject	5
ruin	5
sunday	5
terms	5
told	5
compromise	4
creditors	4
crisis	4
defiance	4
european	4
greeces	4
membership	4
peril	4
piketty	4
plan	4
putting	4
raising	4
risking	4
show	4
splinter	4
yesterday	4
aid	3
banks	3
come	3
currency	3
deadline	3
