id	week01	week02	week03	week04	week05	week06	week07	week08	week09	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21	week22	week23	week24	week25	week26	week27	week28	week29	week30	week31	week32	week33	week34	week35	week36	week37	week38	week39	week40	week41	week42	week43	week44	week45	week46	week47	week48	week49	week50	week51	week52	week53
AFG	1	1	1	1	1	1	1	1	1	1	1	1	0.00187105559620359	1	1	1	0.00179540624323088	1	1	1	1	1	1	1	1	1	1	1	1	1	9.47163389896181e-06	1	1	1	1	1	1	1	1	3.26608383966738e-08	1	1	1	0.000138746980854332	1	1	1	1	1	1	1	1	1
AGO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AND	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AUS	1	0.786158005843429	1	1	0.00406824296887063	0.369740711856489	0.472616306237153	0.110137131612057	1	1	1	0.374807712192986	1	1	1	0.0121837972342465	1	1	1	1	1	0.07488550191109	1	1	1	1	1	1	1	1	1	0.0117077899495732	1	1	0.0752659022067697	1	1	0.0136733335972601	1	1	1	1	1	1	1	1	1	1	0.0221620979668835	1	1	1	0.021073704967964
AUT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.53026437411794e-07	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
