name	freq
croatia	25
european	13
latest	12
migrants	12
hungary	9
migrant	9
police	9
people	8
moving	7
serbia	7
zagreb	7
across	6
border	6
cope	6
developments	6
europe	6
governments	6
huge	6
local	6
nations	6
number	6
thousands	6
times	6
croatian	5
among	4
asylumseekers	4
confrontation	4
hopes	4
new	4
replaced	4
saturday	4
say	4
wave	4
budapest	3
clashed	3
concessions	3
conciliation	3
entered	3
europes	3
grow	3
leaders	3
migration	3
numbers	3
opatovac	3
response	3
rush	3
streamed	3
streaming	3
struggle	3
asylum	2
