name	freq
australian	20
australia	13
government	8
australias	7
canberra	7
minister	7
barnes	6
faces	6
poll	5
prime	5
bomb	4
election	4
gay	4
jimmy	4
lawmaker	4
leader	4
marriage	4
tony	4
went	4
abbotts	3
actress	3
australians	3
bangkok	3
bill	3
conservative	3
east	3
jackson	3
london	3
million	3
new	3
opinion	3
police	3
political	3
says	3
star	3
sydney	3
thailand	3
thursday	3
tourist	3
yearold	3
abbott	2
abusive	2
airport	2
among	2
assange	2
backlash	2
beleaguered	2
billion	2
boise	2
centerright	2
