name	freq
russian	49
egypt	45
sinai	29
plane	28
cairo	26
egypts	26
crash	19
crashed	18
latest	18
says	17
peninsula	15
passenger	14
people	12
russia	11
aircraft	10
elsheikh	10
sharm	10
aviation	8
board	8
ministry	8
news	8
said	8
city	7
civil	7
egyptian	7
petersburg	7
saturday	7
authorities	6
carrying	6
crashes	6
half	6
rights	6
airliner	5
crew	5
flight	5
killing	5
officials	5
passengers	5
popular	5
provinces	5
red	5
resort	5
runoffs	5
say	5
sea	5
airport	4
developments	4
election	4
flooding	4
governor	4
