name	freq
pope	288
francis	224
philadelphia	96
visit	71
new	64
york	61
washington	56
united	54
latest	38
states	38
cuba	35
first	28
city	26
congress	26
day	24
will	23
mass	22
nations	22
developments	19
times	19
trip	18
address	17
local	17
catholic	16
popes	16
american	15
says	15
message	14
family	13
girl	13
obama	13
photos	13
vatican	13
abuse	12
bishops	12
capital	12
house	12
pontiff	12
president	12
thousands	12
visits	12
wednesday	12
final	11
historic	11
immigration	11
stop	11
last	10
morning	10
world	10
met	9
