id	week01	week02	week03	week04	week05	week06	week07	week08	week09	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21	week22	week23	week24	week25	week26	week27	week28	week29	week30	week31	week32	week33	week34	week35	week36	week37	week38	week39	week40	week41	week42	week43	week44	week45	week46	week47	week48	week49	week50	week51	week52	week53
AFG	0.112814058286953	0.998445609154813	0.844572080259925	0.164393157107246	0.00866015773473597	0.94375659488215	1	0.0620850462871564	0.00387875684676139	0.454535513939997	0.769548344276575	0.0192055471283789	0.0412013365757177	0.806518342843034	0.735321100057643	0.907130335665557	0.39962351131249	0.0189569794166517	0.239905977467419	0.21625297637381	0.899672419998064	0.923700378408895	0.130351736403013	0.756531216593877	0.0586890023906717	0.895771741501981	0.295477212316606	0.8103315564489	0.571644501518131	0.556865478844725	3.23348453562717e-06	0.035035820522712	0.926080391862326	0.420517560250723	0.975835628561234	0.251898035884338	0.944697893171097	0.426211514968522	0.958255349304009	5.12026698536908e-20	0.00182110948339609	0.393834390924433	0.994566972580092	0.961171668236414	0.99337904683922	0.855268309926602	0.941617403618585	0.90175008651292	0.556413781628711	0.00776760681753401	0.469484658555873	0.000122784442363759	0.773453879271378
AGO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.28503657334924e-14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.69621484693674e-05	1	0.000622982419337079	1	1	1	0.00790134858833888	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AND	1	1	1	1	1	1	1	1	1	1	0.719147914026123	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARE	1	1	0.0237175892922144	1	0.0124574623606481	1	0.159376176178949	0.0672011402113013	1	0.106513313410732	0.424939283760696	0.852401677946944	0.452683114386799	1	1	1	1	1	1.94375677639192e-05	1	1	0.313462222909016	1	1	1	1	0.00128005249406435	0.0271831950539314	0.0544037088696427	0.101623928904162	0.639790037675669	1	1	0.167171227036575	0.0698659114420651	1	0.35360766687132	1	1	6.69441951828504e-06	0.13942986402563	0.0784148066368898	0.0665577076939485	0.749710951092276	0.462532129311089	0.153986738661227	0.791798662121409	0.0128603220621972	1	0.763898999635337	1	1	2.97575546070901e-15
ARG	1	0.0729458396397808	1	1	1	0.0530796486018994	0.125212372833054	0.659924439134867	0.170495407230074	0.550897397863892	0.0190280288698079	0.446534174531457	0.554592727419093	1	0.298551750382441	1	0.331342110374477	1	1	1	0.234392287232912	1	0.0527150764629807	0.00133570910411648	0.323017106391124	0.440706251160873	1	1	1	1	1	0.000869127410253616	0.00442311734348389	1	0.52554912237959	0.427832725149655	0.472535325233231	0.0507608539694596	0.583934380046666	0.840728822406052	1	1	0.0984419377132821	0.00263738908804974	1	1	0.0182133213198618	0.222460055904662	0.630758027629077	0.266471064222004	0.0593069391277453	0.12269946329098	1
ARM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.46511691498092e-14	0.128720962039034	2.42162327906277e-09	1	1	1	1	1	1	1	1	1.46087388017896e-08	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AUS	0.42661645469028	0.999606219486399	0.999988655443391	0.383760848148642	0.014387919442464	0.0020799478779472	0.0715266305448292	0.999890170499956	0.96643715768402	0.851615408391636	0.989571920338256	0.267404565555127	0.0374191335530371	0.263884004151825	0.109129787925969	0.00489346911797022	0.207550882241588	0.752749613980695	0.877821017504009	0.986855817635778	0.776098070618168	0.207523469738085	0.49711372223287	0.200329339237047	0.712914960814284	0.790251536416619	0.778569463372607	0.940228336947757	0.168616811616433	0.0333357078218147	0.0100279695916931	0.998458077467168	0.310605391679892	0.117644181004182	0.898920881612732	0.00414289172318737	0.686164084133083	0.323620690397627	0.845425890312661	0.874784615756313	0.994891987527355	0.857758920059845	0.033469968503736	0.017872458614417	0.509897398006443	0.000150626488372656	0.740935393981219	0.153108238900269	0.223894192862445	0.323720561693604	0.931521523853893	0.40631923062297	1
AUT	1	1	1	1	1	1	1	1	1	0.137187515642578	0.129443186145862	1	1	1	1	1	0.0271923522176839	0.0709514933931577	0.0935124190027257	1	0.214226138467838	0.349754592555902	1	1	0.136847148439181	1.84662258044673e-08	0.00320069324358962	0.0178585620808466	0.396338852652057	0.997135438709768	0.99495401079321	1	0.623917830879514	1	2.44256541836546e-10	7.69545340210287e-05	0.536239926019404	0.736412079562547	1	1	0.533662239845346	0.278295735491317	0.00047168318635998	0.00254585432123251	1	0.042248992415728	0.965029472212639	1	0.00839404842193172	0.786358618241315	0.443073257183388	1	0.127550415225003
AZE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.79578713042374e-09	1	1	1	1
BDI	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.90558795668094e-05	2.26051485619379e-05	4.2240296225077e-05	0.0445222706662395	0.407820218897279	0.993896180695786	0.922664369388387	1	0.440706251160873	1	0.110057680938326	1	0.0180324166002609	0.403661304114154	1	0.361196876298884	1	1	1	1	1	1	1	1	1	1	1	5.90883060559492e-08	0.035208451578427	1	1	1	1.01961817253507e-06	0.071185280269274	0.252430245891915	1
