name	freq
israeli	49
election	41
israel	38
minister	34
netanyahu	33
prime	27
benjamin	26
israels	26
jerusalem	26
palestinian	21
says	18
netanyahus	14
new	13
polls	13
likud	12
obama	12
party	12
will	11
argentina	10
president	10
victory	10
coalition	9
parliament	9
state	9
campaign	8
elections	8
final	8
government	8
house	8
washington	8
close	7
country	7
israelis	7
last	7
parliamentary	7
race	7
thursday	7
barack	6
charged	6
france	6
iran	6
key	6
leader	6
nations	6
results	6
security	6
united	6
violence	6
vote	6
attacks	5
