name	freq
yemen	96
saudi	52
rebels	46
shiite	36
president	33
military	29
arabia	25
yemens	25
airstrikes	24
sanaa	23
country	17
says	15
egypt	14
arab	13
aden	11
air	11
calls	11
gulf	11
iran	11
targeting	11
washington	11
elsheikh	10
embattled	10
sharm	10
campaign	9
intervention	9
key	9
launched	9
will	9
countrys	8
foreign	8
installations	8
officials	8
south	8
support	8
ambassador	7
amid	7
city	7
rebel	7
strikes	7
allies	6
alqaida	6
arms	6
base	6
counterterrorism	6
day	6
fight	6
houthi	6
oil	6
say	6
