name	freq
jerusalem	44
palestinian	36
israeli	33
west	30
bank	29
latest	26
violence	21
palestinians	19
israelis	14
israel	13
developments	12
gaza	12
ongoing	12
tensions	12
times	12
clashes	11
local	11
days	10
following	10
police	10
says	10
woman	10
stabbed	9
killed	8
official	8
airstrike	7
attacks	7
yearold	7
homes	6
said	6
say	6
troops	6
unrest	6
amid	5
arabs	5
militants	5
spread	5
child	4
daughter	4
explosive	4
health	4
kills	4
man	4
mother	4
pregnant	4
prime	4
soldiers	4
stabbing	4
stabs	4
two	4
