name	freq
greece	94
greek	65
bailout	46
deal	33
athens	30
latest	28
greeces	26
minister	26
brussels	24
european	24
says	22
creditors	21
stocks	19
debt	18
bank	17
markets	17
banks	16
talks	15
central	14
eurozone	14
referendum	13
country	12
emergency	12
finance	11
prime	11
negotiations	10
greeks	9
keep	9
migrants	9
new	9
summit	9
decision	8
financial	8
gmt	8
percent	8
stock	8
will	8
amid	7
asian	7
can	7
credit	7
developments	7
leaders	7
local	7
monday	7
officials	7
optimism	7
people	7
times	7
tuesday	7
