name	freq
libya	25
alqaida	12
leader	12
killed	11
libyan	10
alqaidalinked	9
attack	9
gas	8
plant	8
airstrike	7
charged	7
launched	7
leading	7
strike	7
airstrikes	6
benghazi	6
militant	6
says	6
targeting	6
washington	6
weekend	6
algeria	5
clinton	5
diplomats	5
eastern	5
military	5
released	5
accept	4
air	4
deal	4
house	4
killing	4
likely	4
panel	4
peace	4
said	4
say	4
tunisia	4
cairo	3
confidant	3
control	3
dead	3
deadly	3
friday	3
government	3
human	3
internationally	3
mediterranean	3
migrants	3
mokhtar	3
