name	freq
india	17
indian	16
pakistani	16
talks	16
pakistan	14
security	14
islamabad	13
leader	13
new	12
kashmiri	11
says	11
delhi	9
separatist	7
advisers	6
afghan	6
authorities	6
border	6
militants	6
national	6
ahead	5
detain	5
detained	5
kashmir	5
meeting	5
pakistans	5
police	5
ready	5
region	5
said	5
scheduled	5
thursday	5
top	5
adviser	4
cancellation	4
commonwealth	4
four	4
military	4
near	4
party	4
rockets	4
senior	4
separatists	4
soldiers	4
still	4
two	4
army	3
bollywood	3
counterpart	3
court	3
detentions	3
