name	freq
indonesia	12
airasia	6
drug	6
plane	6
climbed	5
crashed	5
diplomatic	5
disappeared	4
execution	4
jakarta	4
said	4
bali	3
death	3
indonesian	3
indonesias	3
minister	3
radar	3
rate	3
row	3
says	3
ambassadors	2
appeals	2
australia	2
australian	2
australias	2
board	2
brazil	2
disturb	2
dutch	2
excessive	2
executing	2
executions	2
foreigners	2
hope	2
including	2
last	2
lawyers	2
mercy	2
month	2
myuran	2
nine	2
offenders	2
pair	2
people	2
policy	2
speed	2
stalled	2
sticking	2
stop	2
sukumaran	2
