name	freq
myanmar	79
suu	43
party	37
yangon	35
opposition	34
results	26
myanmars	24
election	23
kyis	23
aung	22
san	22
kyi	21
president	17
elections	15
says	15
historic	12
latest	12
will	12
won	11
government	10
win	10
majority	9
military	9
polls	9
victory	9
laureate	8
nobel	8
commission	7
leader	7
seats	7
verge	7
ambassador	6
landmark	6
landslide	6
newsalert	6
panel	6
parliament	6
seat	6
spokesman	6
delaying	5
democracy	5
first	5
local	5
power	5
times	5
transition	5
country	4
crusader	4
needs	4
north	4
