name	freq
budgétaires	6
coupes	6
londres	6
angleterre	4
charles	4
prince	4
waterloo	4
antiaustérité	3
juin	3
manifestation	3
napoléon	3
ans	2
après	2
austérité	2
bataille	2
bicentenaire	2
britannique	2
britanniques	2
camilla	2
célébrations	2
chute	2
commémorations	2
commis	2
confirme	2
constituer	2
contre	2
épouse	2
euros	2
finances	2
gouvernement	2
groupe	2
imposante	2
lance	2
lendemain	2
malgré	2
manifestations	2
mercredi	2
milliards	2
ministre	2
ouvert	2
peu	2
plus	2
précisé	2
près	2
rigueur	2
victoire	2
