name	freq
syrie	22
russie	17
russe	16
russes	15
otan	11
turquie	9
moscou	8
turc	8
aérien	7
espace	7
frappes	7
iranien	6
militaire	6
depuis	5
violation	5
après	4
campagne	4
conditions	4
contre	4
critiques	4
général	4
opération	4
pays	4
pluie	4
rebelles	4
régime	4
actuelle	3
aider	3
alassad	3
ambassadeur	3
bachar	3
bombardements	3
ciel	3
deux	3
dirigeant	3
entre	3
etat	3
guerre	3
incident	3
incidents	3
incursion	3
inquiète	3
islamique	3
islamoconservateur	3
juillet	3
mois	3
moyens	3
nouveau	3
oppose	3
participation	3
