name	freq
entre	20
sommet	15
castro	13
obama	12
amériques	8
deux	8
rapprochement	8
raul	8
barack	7
historique	7
rencontre	6
américain	5
cuba	5
panama	5
plus	5
après	4
cubain	4
première	4
ans	3
antagonismes	3
consacrer	3
demisiècle	3
doit	3
ennemis	3
etat	3
etatsunis	3
histoire	3
pays	3
rencontrer	3
abordés	2
affaibli	2
baisse	2
brésil	2
cas	2
clés	2
depuis	2
diplomatiques	2
dissonantes	2
échange	2
échangé	2
économique	2
encourageant	2
événement	2
évènement	2
fait	2
figure	2
froide	2
guerre	2
homologue	2
jeudi	2
