name	freq
contre	9
hebdo	8
charlie	7
karachi	6
mahomet	6
pakistan	6
caricature	4
heurts	4
manifestants	4
manifestation	4
manifestations	4
milliers	4
après	3
français	3
grave	3
personnes	3
vendredi	3
affrontement	2
affrontements	2
appelé	2
blessé	2
caricatures	2
contestation	2
dénoncer	2
dernier	2
deuxième	2
dimanche	2
également	2
émaillé	2
entre	2
faisant	2
grands	2
islamistes	2
journal	2
manifesté	2
monde	2
musulman	2
niger	2
nouveau	2
nouvelle	2
numéro	2
partis	2
pendant	2
prophète	2
publication	2
publiée	2
satirique	2
tourné	2
ville	2
zinder	2
