name	freq
plus	10
syrie	8
russe	6
turquie	6
aériennes	4
aucune	4
coalition	4
frappes	4
hollande	4
solution	4
contre	3
daesh	3
mesures	3
poutine	3
président	3
russie	3
aérien	2
américaine	2
ans	2
après	2
arrivé	2
avion	2
carte	2
conflit	2
constat	2
contrôlées	2
décret	2
dégage	2
déjà	2
devons	2
économiques	2
entre	2
espace	2
état	2
faire	2
français	2
françois	2
frontière	2
groupe	2
impose	2
interactive	2
interdiction	2
internationale	2
irak	2
islamique	2
jeudi	2
lancé	2
moscou	2
peu	2
positions	2
