name	freq
france	13
vidéo	7
air	5
hollande	5
après	4
état	4
morano	4
parc	4
annonce	3
ans	3
couple	3
européen	3
eurotunnel	3
francoallemand	3
françois	3
grave	3
migrant	3
navette	3
parlement	3
pompiers	3
régionales	3
adressé	2
ancien	2
avoir	2
campagne	2
centaine	2
contre	2
corps	2
danger	2
déluges	2
depuis	2
direct	2
ensemble	2
fois	2
français	2
inondations	2
laisse	2
lieux	2
marineland	2
mécontents	2
menacés	2
merkel	2
nadine	2
nouvelle	2
plainte	2
plus	2
porter	2
postes	2
première	2
salariés	2
