name	freq
gmt	317
germanwings	243
crash	193
plane	168
said	156
french	153
flight	148
copilot	114
cockpit	112
says	102
continue	86
crashed	85
lubitz	84
alps	82
reading	82
german	73
victims	73
people	70
two	70
site	66
board	63
pilots	63
pilot	59
andreas	57
emergency	52
airbus	51
families	51
will	51
aest	50
one	50
prosecutor	50
reports	50
france	49
passengers	49
minutes	48
confirmed	46
last	45
deliberately	43
news	43
live	42
crew	41
hollande	41
lufthansa	41
investigators	40
minister	40
air	39
aviation	39
call	39
aircraft	37
can	37
