name	freq
israeli	94
palestinian	91
violence	86
israel	66
continue	62
reading	58
gaza	48
palestinians	45
killed	41
shot	41
jerusalem	40
police	33
west	33
bank	32
dead	30
attacks	28
jewish	28
said	28
city	27
stabbed	27
clashes	26
hamas	25
two	25
israelis	24
old	23
bst	22
week	22
intifada	21
forces	20
four	20
woman	20
security	17
territories	17
fears	16
live	16
prime	16
binyamin	15
latest	15
minister	15
new	15
people	15
site	15
yearold	15
continues	14
escalating	14
netanyahu	14
says	14
stabbings	14
wounded	14
amid	13
