name	freq
tunisia	139
attack	126
continue	93
reading	90
killed	70
beach	63
british	52
tourists	52
tunisian	47
britons	46
massacre	43
gunman	42
said	42
sousse	40
victims	39
people	37
will	37
cameron	34
david	34
silence	31
friday	30
minutes	29
rezgui	29
britain	27
raf	27
says	27
state	27
home	26
isis	26
week	26
foreign	25
last	25
days	24
police	24
terror	24
back	22
bodies	22
libya	22
plane	21
trained	21
authorities	20
seifeddine	20
terrorist	20
government	19
minister	19
flown	18
fridays	18
prime	18
security	18
syria	18
