name	freq
fifa	671
bst	521
zurich	233
officials	229
press	212
arrested	201
will	200
arrests	187
world	186
fifas	179
football	176
president	158
corruption	154
swiss	148
hotel	144
conference	140
says	139
blatter	136
soccer	124
said	116
authorities	114
now	114
webb	108
statement	103
jeffrey	100
today	99
sepp	97
new	90
morning	88
six	88
concacaf	87
among	85
one	83
congress	82
executive	81
justice	79
bribes	78
cup	74
gregorio	72
lac	72
day	71
investigation	71
committee	70
charges	69
office	68
years	67
york	67
election	65
good	64
cups	58
